symbol,provider,base_timeframe,pnl,win,alignment,slope_score,regression_slope_pct,regression_r2,adx,atr,confluence_levels,confluence_fibo,alligator_mouth
BNBUSDT,binance,1h,1.1495051661672733,1,0.875,0.7500889367009818,0.10975445145179233,0.7684566693027981,26.70486316324119,3.5049483383268547,0.0,0.0,0.0
BNBUSDT,binance,1h,0.21389363825744567,1,0.875,0.75163350152726,0.09177595484621384,0.6725616576665125,20.80854382522196,3.0963577350737217,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,0.75,0.4020554390831851,0.08312015224799583,0.626734203215344,19.373058304344408,2.9330839654462157,0.0,0.0,0.0
BNBUSDT,binance,1h,0.01563746053716386,1,0.75,0.765802668472551,0.08027479535806287,0.8578306937658529,18.81224907805623,3.065847616850283,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,0.875,0.9532477709676193,0.08086048540142556,0.8589505270432389,22.321842214627956,3.0389196288147895,0.0,0.0,0.0
BNBUSDT,binance,1h,-0.19652500997005973,0,0.75,1.0472039871299028,0.072526374740919,0.8578283631719268,31.13175424035712,3.2985834330337678,0.0,0.0,0.0
BNBUSDT,binance,1h,-9.045010694797838,0,0.875,2.9281156004698694,0.08776561629878746,0.2961034034061535,31.66511347627992,7.537508912331569,0.0,0.0,0.0
BNBUSDT,binance,1h,4.712006373114718,1,1.0,0.28109412824748414,0.03442107025830051,0.15767798115355625,22.506876268489293,8.013269602183776,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,0.875,0.5435847226985293,0.014672177737289327,0.04548549408919078,19.39325795965614,8.005014918470712,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,1.0,0.6369966890376018,-0.0019140901415005576,0.0018075513784786557,19.167842671136867,4.907382903572982,0.0,0.0,0.0
BNBUSDT,binance,1h,-6.995251290023475,0,1.0,1.4203145293842545,0.002693831023974094,0.002719961144036831,23.238712999607287,5.8293760750195585,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,1.0,1.4564811998300708,0.01636014854044054,0.06011057227624528,19.401185080718882,6.682043361966555,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,1.0,2.3227320299411307,0.054119458984316256,0.296687555335194,34.19319457314035,6.646822567392484,0.0,0.0,0.0
BNBUSDT,binance,1h,2.2646262603537934,1,1.0,1.702052242031236,0.10078283852089157,0.6964045388480125,38.559492542862245,7.353737396462155,0.0,0.0,0.0
BNBUSDT,binance,1h,0.31871345918250427,1,1.0,2.015626118316762,0.11930261220539597,0.7848122308318864,41.343723997806094,7.412865408174004,0.0,0.0,0.0
BNBUSDT,binance,1h,3.4303447683768127,1,1.0,2.119348921675529,0.13318736266707296,0.8395547808098679,43.49887277773057,7.1465523162316655,0.0,0.0,0.0
BNBUSDT,binance,1h,2.194125506066598,1,0.875,1.923869401878739,0.13508873325081802,0.8430435817341684,43.386494325508295,7.392078272669144,0.0,0.0,0.0
BNBUSDT,binance,1h,4.904794364257782,1,1.0,0.04825804870560256,0.12327175826595665,0.7955198363808427,25.20455185981717,6.852056357421993,0.0,0.0,0.0
BNBUSDT,binance,1h,3.1001171074957483,1,1.0,1.2866542473343068,0.12102260911381134,0.7887327495974931,26.592129596210604,7.465495591710828,0.0,0.0,0.0
BNBUSDT,binance,1h,1.7383086559163985,1,1.0,1.6044501999470584,0.11400494464185602,0.7757303842414774,30.756852075483053,7.983580107503165,0.0,0.0,0.0
BNBUSDT,binance,1h,0.0,0,0.75,0.7633292888923229,0.09554192618192482,0.69565432136272,31.48252287572658,9.798648153918545,0.0,0.0,0.0
